Element	actin cytoskeleton reorganization	angiogenesis	endothelial cell proliferation	epithelium regeneration	establishment of cell polarity	fatty acid synthesis	fibroblast migration	gluconeogenese	glycogen synthesis	glycolysis	ketogenic acid synthesis	leukotriene synthesis	lipoxin synthesis	m1 phenotype and behavior	m2 phenotype and behavior	macrophage differentiation	maresin synthesis	myeloid dendritic cell differentiation	natural killer cell chemotaxis	neutrophil chemotaxis	p38mapk cascade	platelet activation	platelet degranulation	positive regulation of acute inflammatory response	positive regulation of vascular permeability	prostaglandin synthesis	protectin synthesis	reactive oxygen species metabolic process	resolvin synthesis	thromboxan synthesis	vasoconstriction	vasodilation
m7071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7073	0,2	0,25	0,25	0,333333333333333	0,166666666666667	0,1	0,25	0,2	0,166666666666667	0,25	0,125	0,2	0,2	0,2	0,333333333333333	0,333333333333333	0	0	0,166666666666667	0	0	0,125	0,125	0,142857142857143	0,25	0,166666666666667	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m7074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7078	0,2	0,166666666666667	0,2	0,166666666666667	0,142857142857143	0,0833333333333333	0,166666666666667	0,125	0,125	0,142857142857143	0,1	0,142857142857143	0,125	0,166666666666667	0,166666666666667	0,166666666666667	0	0	0,142857142857143	0	0	0,1	0,1	0,111111111111111	0,2	0,142857142857143	0	0,111111111111111	0	0,125	0,142857142857143	0,142857142857143
m7079	0,166666666666667	0,2	0,25	0,25	0,166666666666667	0,0909090909090909	0,2	0,166666666666667	0,142857142857143	0,2	0,111111111111111	0,166666666666667	0,2	0,2	0,333333333333333	0,25	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,333333333333333	0,166666666666667	0	0,142857142857143	0	0,142857142857143	0,166666666666667	0,166666666666667
m7080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7088	0,142857142857143	0,166666666666667	0,166666666666667	0,166666666666667	0,142857142857143	0,0833333333333333	0,166666666666667	0,142857142857143	0,125	0,142857142857143	0,0909090909090909	0,142857142857143	0,166666666666667	0,166666666666667	0,25	0,166666666666667	0	0	0,125	0	0	0,1	0,1	0,111111111111111	0,142857142857143	0,125	0	0,125	0	0,125	0,142857142857143	0,142857142857143
m7089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7092	0,25	0,333333333333333	0,25	0,25	0,25	0,1	0,333333333333333	0,2	0,166666666666667	0,2	0,125	0,2	0,25	0,333333333333333	0,5	0,25	0	0	0,2	0	0	0,125	0,125	0,142857142857143	0,333333333333333	0,2	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m7093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7096	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0,0833333333333333	0,166666666666667	0,166666666666667	0,125	0,166666666666667	0,1	0,142857142857143	0,166666666666667	0,166666666666667	0,25	0,2	0	0	0,142857142857143	0	0	0,125	0,111111111111111	0,111111111111111	0,2	0,142857142857143	0	0,125	0	0,142857142857143	0,166666666666667	0,166666666666667
m7097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,166666666666667	0	0	0	0	0	0	0
m7099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7101	0,142857142857143	0,166666666666667	0,142857142857143	0,142857142857143	0,142857142857143	0,0833333333333333	0,166666666666667	0,142857142857143	0,111111111111111	0,125	0,0909090909090909	0,125	0,125	0,142857142857143	0,166666666666667	0,166666666666667	0	0	0,125	0	0	0,1	0,1	0,1	0,142857142857143	0,125	0	0,1	0	0,111111111111111	0,166666666666667	0,166666666666667
m7102	0,2	0,25	0,2	0,2	0,166666666666667	0,0909090909090909	0,25	0,2	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,2	0,2	0,333333333333333	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,2	0,166666666666667	0	0,142857142857143	0	0,142857142857143	0,166666666666667	0,166666666666667
m7103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7109	0,166666666666667	0,2	0,2	0,2	0,2	0,0909090909090909	0,2	0,2	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,166666666666667	0,166666666666667	0	0,125	0	0,142857142857143	0,25	0,25
m7110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7113	0,2	0,25	0,25	0,25	0,166666666666667	0,0909090909090909	0,25	0,166666666666667	0,166666666666667	0,2	0,125	0,2	0,166666666666667	0,25	0,25	0,25	0	0	0,2	0	0	0,111111111111111	0,111111111111111	0,142857142857143	0,2	0,2	0	0,142857142857143	0	0,166666666666667	0,166666666666667	0,166666666666667
m7114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7118	0,2	0,2	0,2	0,2	0,2	0,0909090909090909	0,2	0,2	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,166666666666667	0,166666666666667	0	0,125	0	0,142857142857143	0,25	0,25
m7119	0,142857142857143	0,5	0,25	0,142857142857143	0,142857142857143	0,0833333333333333	0,5	0,142857142857143	0,111111111111111	0,125	0,0909090909090909	0,125	0,125	0,142857142857143	0,166666666666667	0,166666666666667	0	0	0,125	0	0	0,1	0,1	0,1	0,166666666666667	0,125	0	0,1	0	0,111111111111111	0,166666666666667	0,166666666666667
m7120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7122	0,2	0,2	0,25	0,25	0,166666666666667	0,0909090909090909	0,2	0,166666666666667	0,142857142857143	0,2	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,2	0,166666666666667	0	0,125	0	0,142857142857143	0,166666666666667	0,166666666666667
m7123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7129	0,166666666666667	0,333333333333333	0,333333333333333	0,2	0,333333333333333	0,0909090909090909	0,333333333333333	0,166666666666667	0,142857142857143	0,166666666666667	0,1	0,166666666666667	0,2	0,2	0,333333333333333	0,2	0	0	0,142857142857143	0	0	0,111111111111111	0,111111111111111	0,125	0,2	0,142857142857143	0	0,142857142857143	0	0,142857142857143	0,2	0,2
m7130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7131	0,25	0,25	0,333333333333333	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,111111111111111	0,2	0,2	0,2	0,333333333333333	0,25	0	0	0,2	0	0	0,125	0,111111111111111	0,142857142857143	0,25	0,2	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m7132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7134	0,2	0,2	0,25	0,25	0,166666666666667	0,0909090909090909	0,2	0,166666666666667	0,166666666666667	0,2	0,125	0,2	0,166666666666667	0,25	0,25	0,25	0	0	0,2	0	0	0,111111111111111	0,111111111111111	0,125	0,2	0,2	0	0,142857142857143	0	0,142857142857143	0,166666666666667	0,166666666666667
m7135	0,142857142857143	0,166666666666667	0,2	0,166666666666667	0,142857142857143	0,0909090909090909	0,166666666666667	0,142857142857143	0,125	0,142857142857143	0,1	0,142857142857143	0,142857142857143	0,166666666666667	0,2	0,166666666666667	0	0	0,142857142857143	0	0	0,0909090909090909	0,0909090909090909	0,111111111111111	0,166666666666667	0,142857142857143	0	0,111111111111111	0	0,125	0,166666666666667	0,166666666666667
m7136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7139	0,142857142857143	0,5	0,25	0,142857142857143	0,142857142857143	0,0833333333333333	0,5	0,142857142857143	0,111111111111111	0,125	0,0909090909090909	0,125	0,125	0,142857142857143	0,166666666666667	0,166666666666667	0	0	0,125	0	0	0,1	0,1	0,1	0,166666666666667	0,125	0	0,1	0	0,111111111111111	0,166666666666667	0,166666666666667
m7140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7142	0,2	0,25	0,25	0,2	0,2	0,1	0,25	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,25	0	0	0,166666666666667	0	0	0,111111111111111	0,1	0,125	0,25	0,166666666666667	0	0,125	0	0,142857142857143	0,2	0,2
m7143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7146	0,2	0,25	0,25	0,2	0,166666666666667	0,0909090909090909	0,25	0,166666666666667	0,166666666666667	0,166666666666667	0,111111111111111	0,2	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,1	0,142857142857143	0,25	0,166666666666667	0	0,125	0	0,166666666666667	0,166666666666667	0,166666666666667
m7147	0,166666666666667	0,2	0,2	0,2	0,2	0,0909090909090909	0,2	0,2	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,166666666666667	0	0	0,166666666666667	0	0	0,111111111111111	0,1	0,111111111111111	0,166666666666667	0,166666666666667	0	0,125	0	0,125	0,166666666666667	0,166666666666667
m7148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7152	0,166666666666667	0,25	0,25	0,2	0,166666666666667	0,0909090909090909	0,25	0,166666666666667	0,166666666666667	0,2	0,111111111111111	0,2	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,125	0,125	0,142857142857143	0,2	0,166666666666667	0	0,125	0	0,166666666666667	0,166666666666667	0,166666666666667
m7153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7157	0,25	0,2	0,25	0,25	0,2	0,0909090909090909	0,2	0,2	0,142857142857143	0,2	0,111111111111111	0,166666666666667	0,2	0,2	0,333333333333333	0,25	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,333333333333333	0,166666666666667	0	0,142857142857143	0	0,142857142857143	0,166666666666667	0,166666666666667
m7158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7159	0,125	0,142857142857143	0,142857142857143	0,142857142857143	0,125	0,0769230769230769	0,142857142857143	0,125	0,111111111111111	0,125	0,0833333333333333	0,125	0,2	0,142857142857143	0,333333333333333	0,142857142857143	0	0	0,125	0	0	0,0909090909090909	0,0909090909090909	0,125	0,125	0,111111111111111	0	0,111111111111111	0	0,111111111111111	0,125	0,125
m7160	0,166666666666667	0,2	0,2	0,2	0,2	0,0909090909090909	0,2	0,2	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,166666666666667	0,166666666666667	0	0,125	0	0,142857142857143	0,25	0,25
m7161	0,166666666666667	0,2	0,2	0,2	0,2	0,0909090909090909	0,2	0,2	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,166666666666667	0,166666666666667	0	0,125	0	0,142857142857143	0,25	0,25
m7162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7166	0,166666666666667	0,2	0,2	0,25	0,2	0,0909090909090909	0,2	0,142857142857143	0,142857142857143	0,166666666666667	0,1	0,166666666666667	0,166666666666667	0,166666666666667	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,1	0,125	0,2	0,166666666666667	0	0,125	0	0,142857142857143	0,2	0,2
m7167	0,166666666666667	0,2	0,2	0,2	0,2	0,0909090909090909	0,2	0,2	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,166666666666667	0,166666666666667	0	0,125	0	0,142857142857143	0,25	0,25
m7168	0,166666666666667	0,2	0,2	0,25	0,2	0,0909090909090909	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,1	0,125	0,2	0,166666666666667	0	0,125	0	0,142857142857143	0,25	0,25
m7169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7174	0,25	0,2	0,25	0,25	0,2	0,0909090909090909	0,2	0,2	0,142857142857143	0,2	0,111111111111111	0,166666666666667	0,2	0,2	0,333333333333333	0,25	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,333333333333333	0,166666666666667	0	0,142857142857143	0	0,142857142857143	0,25	0,25
m7175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7178	0,166666666666667	0,2	0,25	0,25	0,166666666666667	0,0909090909090909	0,2	0,166666666666667	0,142857142857143	0,2	0,111111111111111	0,166666666666667	0,2	0,2	0,333333333333333	0,25	0	0	0,142857142857143	0	0	0,111111111111111	0,111111111111111	0,125	0,333333333333333	0,142857142857143	0	0,142857142857143	0	0,142857142857143	0,166666666666667	0,166666666666667
m651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7213	0,166666666666667	0,25	0,25	0,2	0,166666666666667	0,0909090909090909	0,25	0,2	0,166666666666667	0,2	0,111111111111111	0,2	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,1	0,142857142857143	0,2	0,2	0	0,125	0	0,166666666666667	0,166666666666667	0,166666666666667
m7214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m7216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
