#Transcriptomic changes in joint tissues during the development of osteoarthritis (OA) are of interest for the discovery of biomarkers and mechanisms of disease. The objective of this study was to use the rat medial meniscus transection (MMT) model to discover stage and tissue-specific transcriptomic changes. Sham or MMT surgeries were performed in mature rats. Cartilage, menisci and synovium were scored for histopathological changes at 2, 4 and 6 weeks post-surgery and processed for RNA-sequencing. Differentially expressed genes (DEG) were used to identify pathways and mechanisms. Published transcriptomic datasets from animal models and human OA were used to confirm and extend present findings. The total number of DEGs was already high at 2 weeks (723 in meniscus), followed by cartilage (259) and synovium (42) and declined to varying degrees in meniscus and synovium but increased in cartilage at 6 weeks. The most upregulated genes included tenascins. The 'response to mechanical stimulus' and extracellular matrix-related pathways were enriched in both cartilage and meniscus. Pathways that were enriched in synovium at 4 weeks indicate processes related to synovial hyperplasia and fibrosis. Synovium also showed upregulation of IL-11 and several MMPs. The mechanical stimulus pathway included upregulation of the mechanoreceptors PIEZO1, PIEZO2 and TRPV4 and nerve growth factor. Analysis of data from prior RNA-sequencing studies of animal models and human OA support these findings. These results indicate several shared pathways that are affected during OA in cartilage and meniscus and support the role of mechanotransduction and other pathways in OA pathogenesis.
gene	cartilage 2-week	cartilage 2-week p-value	cartilage 4-week	cartilage 4-week p-value	cartilage 6-week	cartilage 6-week p-value	meniscus 2-week	meniscus 2-week p-value	meniscus 4-week	meniscus 4-week p-value	meniscus 6-week	meniscus 6-week p-value	synovium 2-week	synovium 2-week p-value	synovium 4-week	synovium 4-week p-value	synovium 6-week	synovium 6-week p-value
Lims2	0.0	1.0	-0.482865508	0.002339091	0.0	1.0	-0.788960036	1.31119e-05	-0.866108216	1.08848e-05	-0.621177734	0.000969646	0.0	1.0	0.0	1.0	0.0	1.0
Lipe	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.119052986	0.010030693	-1.19944928	0.000708429	0.0	1.0	0.0	1.0	-0.819504128	0.04193208
Lipg	-0.794863755	0.006316243	-1.049646415	0.004701313	0.0	1.0	-1.104278751	0.048682845	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Litaf	0.0	1.0	0.0	1.0	0.0	1.0	0.502552225	0.017923737	0.52433104	0.047350284	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lix1l	0.0	1.0	0.0	1.0	0.0	1.0	0.37184351	0.000308641	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lman1	0.0	1.0	0.0	1.0	0.575330448	0.018425651	0.0	1.0	0.795070781	0.000929579	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lmcd1	0.0	1.0	-0.578873666	0.00479477	0.0	1.0	0.0	1.0	0.0	1.0	-0.840139502	0.001026935	0.0	1.0	0.0	1.0	0.0	1.0
Lmna	0.0	1.0	0.0	1.0	0.0	1.0	0.335054265	0.009569217	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lmo2	0.0	1.0	0.0	1.0	-1.447947426	0.005309509	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lmod1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.30859996	4.0168e-07	0.0	1.0	0.0	1.0	-0.673419113	0.001615367	0.0	1.0
Lonrf2	0.0	1.0	0.0	1.0	0.0	1.0	1.445568927	0.005078847	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lox	0.0	1.0	0.570032933	4.81201e-05	0.397230788	0.039119391	0.656380895	0.000371641	0.675477963	0.001113228	0.715939356	4.1481e-05	1.099963758	0.002672846	1.329526233	3.43663e-12	1.073398876	4.53669e-05
Loxl1	0.0	1.0	0.0	1.0	0.0	1.0	0.668457064	0.000121103	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Loxl2	0.741538368	0.001635401	1.155690755	7.64481e-15	1.194464965	3.98471e-17	0.591289758	0.000643355	0.0	1.0	0.472960801	0.001257121	0.0	1.0	0.0	1.0	0.0	1.0
Loxl3	0.698413758	0.029756969	0.882026323	3.3015e-08	1.267404957	3.57858e-11	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lpar1	0.0	1.0	0.0	1.0	0.0	1.0	0.342907673	0.032903477	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lpl	0.0	1.0	0.0	1.0	0.0	1.0	-0.984541747	0.006530268	-0.857098282	0.000108452	-1.580505515	9.59914e-08	0.0	1.0	0.0	1.0	-0.891358941	4.99177e-06
Lrg1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.626298543	0.019220129	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lrig3	-0.564353338	0.032755776	-0.535477113	0.003640816	-0.528005862	0.00398322	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lrp1	0.0	1.0	0.0	1.0	0.0	1.0	0.360419987	0.004045789	0.0	1.0	0.0	1.0	0.0	1.0	0.596618251	0.029780294	0.0	1.0
Lrp10	0.0	1.0	0.0	1.0	0.0	1.0	0.445834776	0.003982105	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lrrc15	0.0	1.0	0.0	1.0	0.0	1.0	4.0441794	1.34466e-11	2.837562772	0.007970897	1.856961947	0.023028834	0.0	1.0	0.0	1.0	0.0	1.0
Lrrc17	0.0	1.0	0.0	1.0	0.0	1.0	1.397515083	6.83757e-08	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lrrc32	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.566775133	0.019425782	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lrrc59	0.56944166	0.011796733	0.0	1.0	0.0	1.0	0.44230634	0.041403114	0.765831294	4.38678e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lrrfip1	0.0	1.0	0.0	1.0	0.479516299	0.031383983	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lrrn2	0.0	1.0	0.0	1.0	-0.666029066	0.048603467	-1.77430996	0.006528308	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lrrn4cl	0.0	1.0	1.620313406	2.37255e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lsamp	0.0	1.0	0.0	1.0	0.0	1.0	-1.526755132	5.41473e-07	-2.018600223	1.28663e-06	-1.301877744	0.000135374	0.0	1.0	0.0	1.0	0.0	1.0
Lsp1	0.0	1.0	0.0	1.0	0.0	1.0	0.474156051	0.000520594	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lsr	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.347405653	0.020647513	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ltbp2	1.746680948	0.001102793	1.78749	7.24285e-07	0.0	1.0	0.856685759	2.1534e-05	1.005109338	1.74303e-05	1.146853296	9.16251e-06	0.0	1.0	0.0	1.0	0.0	1.0
Ltbp3	0.0	1.0	0.0	1.0	0.397280892	0.04721648	0.363104008	0.040945585	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ltbp4	0.0	1.0	0.0	1.0	0.0	1.0	-0.517276199	0.004958929	-0.52015026	0.006357648	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Lum	2.721206197	3.3896e-05	1.875160369	8.63932e-06	0.0	1.0	1.952384031	9.107590000000001e-18	1.739598024	1.2293199999999998e-51	1.390813561	3.17177e-37	0.0	1.0	1.349334663	5.45513e-09	0.0	1.0
Ly6e	0.0	1.0	0.0	1.0	0.0	1.0	-0.387860033	0.029018388	-0.642982642	0.000121088	-0.59163956	9.26916e-05	0.0	1.0	0.0	1.0	0.0	1.0
Lyz2	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.96734203	0.005895185	0.0	1.0
MGC105649	0.0	1.0	0.835096339	0.00477035	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
MGC112715	0.0	1.0	0.401944367	0.008019217	0.538178656	0.010831636	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Macrod1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.845297313	0.018362205	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mafb	0.0	1.0	0.0	1.0	0.0	1.0	0.542914445	0.00648396	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Maff	1.170083088	0.020812623	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Maged1	0.0	1.0	0.0	1.0	0.0	1.0	0.369679846	0.037538408	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mal	0.0	1.0	0.0	1.0	0.0	1.0	-0.903902098	0.009756055	-0.878561515	0.041639928	-0.790553208	0.029774894	0.0	1.0	0.0	1.0	0.0	1.0
Map1a	0.765414003	0.043876199	0.554876666	0.007486856	0.539650021	0.00260915	0.47441593	0.007301504	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Map1b	-0.578059286	0.001247991	0.0	1.0	0.0	1.0	-0.368676657	0.01640875	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Map1lc3b	0.0	1.0	0.0	1.0	0.0	1.0	0.361297332	0.031641518	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Map2k6	-0.889588866	0.012059646	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Map3k7cl	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.203333302	0.000680833	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Map4	0.0	1.0	0.0	1.0	0.0	1.0	0.381059443	0.000706869	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Map4k4	0.0	1.0	0.0	1.0	0.0	1.0	0.308196997	0.028459014	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Map7d1	0.0	1.0	0.0	1.0	0.0	1.0	0.351206914	0.040181334	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mapk6	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.687027396	0.020584173	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mapre2	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.489334323	0.042572466	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Marcks	0.0	1.0	0.0	1.0	0.0	1.0	0.893875162	1.23025e-08	1.040936833	2.68265e-10	0.0	1.0	0.0	1.0	0.579702245	0.000562533	0.0	1.0
Matn2	0.0	1.0	0.0	1.0	0.0	1.0	1.559861952	0.002661232	1.40577824	0.006929341	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Matn4	0.0	1.0	0.0	1.0	0.0	1.0	4.348628376	5.54121e-07	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mbnl2	0.0	1.0	0.376301769	0.008019217	0.444599729	0.000169905	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mbp	0.0	1.0	0.0	1.0	0.0	1.0	-1.030279565	0.014688479	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mcm4	0.0	1.0	0.0	1.0	-0.779909565	0.049995157	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mcm6	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.624000532	0.034364283	0.0	1.0	0.0	1.0	0.0	1.0
Mcpt1	0.0	1.0	0.0	1.0	0.0	1.0	-1.207813378	0.01741361	0.0	1.0	-1.280399877	4.23959e-05	0.0	1.0	0.0	1.0	0.0	1.0
Mdk	0.0	1.0	0.0	1.0	0.0	1.0	1.981089743	2.91494e-16	1.275900184	4.02668e-07	0.0	1.0	0.744505085	0.009849988	0.0	1.0	0.0	1.0
Medag	1.091530404	3.44583e-06	1.086042683	7.61527e-07	0.689559315	0.001168132	0.388316205	0.040304729	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Megf6	0.0	1.0	0.0	1.0	0.0	1.0	4.121791025	2.58233e-17	2.537438882	9.94928e-12	1.757224227	0.000135374	4.084394678	1.13038e-08	2.740033035	5.94488e-05	0.0	1.0
Mettl7a	-0.675490809	0.029756969	0.0	1.0	0.0	1.0	0.0	1.0	-0.704357515	0.000161471	-0.524208327	0.012573485	0.0	1.0	0.0	1.0	0.0	1.0
Mex3b	0.0	1.0	0.0	1.0	0.0	1.0	1.207834668	0.008822911	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mfap2	0.0	1.0	0.0	1.0	0.0	1.0	0.689109254	0.001564306	0.595639471	0.011683599	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mfap5	0.0	1.0	0.0	1.0	0.0	1.0	0.613974515	0.033165094	0.638052176	0.029700574	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mfge8	0.0	1.0	-0.449250092	0.000186897	0.0	1.0	-0.684356386	2.45557e-08	-0.986503282	3.2776800000000004e-18	-0.359527874	0.009877236	0.0	1.0	0.0	1.0	0.0	1.0
Mfi2	0.0	1.0	0.0	1.0	0.541858287	2.99434e-05	-0.908806892	2.02246e-06	-1.638353169	4.77096e-17	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mgll	0.0	1.0	0.0	1.0	0.0	1.0	-0.604446403	0.043655826	0.0	1.0	-0.777779277	0.000216684	0.0	1.0	0.0	1.0	0.0	1.0
Mgp	1.311400799	7.33562e-12	1.074654949	4.03016e-15	1.060021247	4.61226e-19	0.0	1.0	-0.342796705	0.008014264	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mgst1	0.0	1.0	0.0	1.0	0.0	1.0	-0.573594597	0.015633728	0.0	1.0	-0.788545415	0.000201849	0.0	1.0	0.0	1.0	-1.221487349	1.93035e-06
Mgst3	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.412066935	0.019506689	0.0	1.0
Mia	0.0	1.0	0.0	1.0	0.0	1.0	-0.806716661	0.001796483	-1.073223127	1.95048e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mif	0.0	1.0	0.0	1.0	0.405664509	0.008001159	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mir199a2	0.0	1.0	0.0	1.0	0.0	1.0	2.258690373	0.007603766	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mir23b	0.0	1.0	0.0	1.0	0.0	1.0	0.689018331	0.0043215	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mir451a	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.329171281	0.048117265	0.0	1.0	0.0	1.0	0.0	1.0
Mki67	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.78425755	7.95815e-05	0.0	1.0	0.0	1.0	0.0	1.0
Mkrn1	0.0	1.0	0.0	1.0	-0.581414365	0.023209244	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mlkl	0.0	1.0	1.53065102	0.002805424	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mllt11	0.0	1.0	0.842511806	0.004572844	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mmp12	0.0	1.0	0.0	1.0	0.0	1.0	3.936833006	1.43628e-08	5.589659318	1.95663e-05	3.062674163	0.000394129	0.0	1.0	0.0	1.0	0.0	1.0
Mmp13	0.0	1.0	0.0	1.0	0.0	1.0	1.447899992	7.93121e-16	2.230205592	2.61394e-46	1.650878323	0.000500837	0.0	1.0	0.0	1.0	0.0	1.0
Mmp14	0.759807794	5.05796e-06	0.561275785	0.008566673	0.587394891	0.007967302	1.915352019	3.91546e-42	1.466984003	1.55001e-26	0.732871097	1.05004e-08	0.667299702	0.044516282	0.807093028	7.65297e-06	0.0	1.0
Mmp16	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.312127123	0.00202505	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mmp2	0.0	1.0	0.626659123	0.005632132	0.0	1.0	1.635811468	1.4971600000000002e-29	1.260338093	3.30443e-27	0.737935981	1.44633e-13	0.0	1.0	0.816654448	0.000190544	0.0	1.0
Mmp27	0.0	1.0	0.0	1.0	0.0	1.0	-2.521111637	0.015812273	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mmp3	0.776846123	0.00129761	1.165699673	6.62407e-14	1.423149495	2.6828800000000003e-18	1.913010839	4.99513e-28	1.850612701	2.61641e-20	1.512568532	0.016463737	0.0	1.0	1.811427365	0.038151251	0.0	1.0
Mmp9	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.374466254	9.86423e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mmrn2	0.0	1.0	0.0	1.0	0.0	1.0	-0.476071047	0.0179964	-0.76255222	0.000113524	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mpo	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.464760182	0.00120362
Mpp6	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.153186993	0.000107441	0.0	1.0	0.0	1.0	0.0	1.0
Mpz	0.0	1.0	0.0	1.0	0.0	1.0	-0.707273276	0.011691153	-1.377130096	6.18584e-08	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mpzl2	0.0	1.0	0.0	1.0	0.0	1.0	-0.94086115	0.024670439	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mras	0.702960845	0.016283693	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mroh1	0.0	1.0	0.0	1.0	0.0	1.0	0.642356711	0.029385789	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mrpl14	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.610303578	0.029780294	0.0	1.0
Mrvi1	0.0	1.0	0.0	1.0	0.0	1.0	-0.746285364	0.006671401	-0.830390169	0.019233061	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Msln	0.0	1.0	0.0	1.0	0.0	1.0	2.8805663	3.10123e-07	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Msmo1	1.021546582	0.000392887	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mst1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-2.66001764	0.000349447	0.0	1.0	0.0	1.0	-1.745546301	0.001244229
Msx1	1.813264419	0.028506187	1.061633016	0.023327289	1.294908928	0.004436435	-0.694371822	0.048682845	0.0	1.0	-0.884113797	0.001087327	0.0	1.0	0.0	1.0	0.0	1.0
Mt	0.0	1.0	-0.296799213	0.049341193	0.0	1.0	0.400683771	0.021440457	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mt1	2.135905964	7.35533e-07	1.674889429	4.22877e-08	1.327622681	0.000414015	0.0	1.0	0.939768152	0.020584173	2.063667708	1.19417e-07	0.0	1.0	0.0	1.0	0.0	1.0
Mt2A	1.534879294	4.36861e-21	1.58779852	6.51403e-07	1.357846294	1.74093e-10	0.713005936	4.18469e-05	0.557794443	0.019229035	1.256203501	1.50449e-10	0.0	1.0	0.0	1.0	0.0	1.0
Mt3	0.0	1.0	0.0	1.0	0.0	1.0	0.419437908	0.045799163	0.668635819	0.030331001	0.836486735	8.20761e-05	-0.933641252	0.049881329	0.0	1.0	0.0	1.0
Mtmr7	0.0	1.0	0.0	1.0	1.120897645	0.007606045	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mustn1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.788234528	0.000325763	0.0	1.0	0.0	1.0	-0.937665024	0.000361233	0.0	1.0
Mut	0.0	1.0	0.0	1.0	-0.684555754	0.039119391	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mxd4	0.0	1.0	0.0	1.0	0.0	1.0	0.369411585	0.001622125	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mxra8	0.0	1.0	0.0	1.0	0.0	1.0	0.399098234	0.007678081	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Myb	0.0	1.0	0.0	1.0	0.0	1.0	-0.951354561	0.020392262	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Myh11	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.229751135	0.00076526	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Myh7b	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.848601738	0.010383004	0.0	1.0	0.0	1.0	0.0	1.0
Myl3	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-5.072366692	0.042302152	0.0	1.0
Myl9	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.887434365	0.010703139	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Mylk	0.0	1.0	0.0	1.0	0.0	1.0	-0.464001046	0.007589493	-0.864005895	6.6488e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Myo5a	0.698748073	0.037136307	1.234518483	0.000739676	0.656114897	0.005385772	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Myoc	-1.086761894	0.000110276	-1.766269424	3.80148e-06	-1.834399153	4.09169e-06	-3.271323957	2.82183e-95	-2.567339392	9.619399999999999e-72	-2.338787678	1.05809e-17	-1.558445448	0.026250156	0.0	1.0	-0.885944152	0.001823764
Myof	0.0	1.0	0.0	1.0	0.0	1.0	0.739621205	5.95742e-07	0.588503801	0.000880308	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Myrip	0.0	1.0	0.0	1.0	0.0	1.0	-1.007684643	0.040950017	-1.441737876	0.000442139	-1.313849605	0.004217467	0.0	1.0	0.0	1.0	0.0	1.0
Nans	0.0	1.0	0.0	1.0	0.0	1.0	0.528406859	0.021920484	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nat8l	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-2.218083691	0.002647624	0.0	1.0	0.0	1.0	0.0	1.0
Nav3	0.0	1.0	0.0	1.0	0.0	1.0	1.074148945	0.013170213	1.255469239	0.003399527	0.918490228	0.008554019	0.0	1.0	0.0	1.0	0.0	1.0
Nbl1	0.0	1.0	1.167256591	3.31799e-10	0.0	1.0	1.427602413	4.3064e-22	1.143745387	4.70132e-13	0.770581233	1.41612e-14	0.0	1.0	0.526578334	0.019071117	0.0	1.0
Ncoa1	-0.59453382	0.031462048	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ncoa4	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.456064478	0.032554182	0.0	1.0	0.0	1.0	0.0	1.0
Ndrg1	0.0	1.0	0.454157193	0.029961021	0.471541374	0.017073899	0.0	1.0	-0.443451202	0.016391397	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ndrg2	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.937161867	0.002746939	0.0	1.0	-1.36792959	0.001000301	0.0	1.0
Ndrg4	0.0	1.0	0.0	1.0	0.0	1.0	0.866196676	0.04175064	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ndufa4l2	0.0	1.0	0.0	1.0	0.504750718	0.004472043	0.0	1.0	0.0	1.0	0.485225923	0.039508034	0.0	1.0	0.0	1.0	0.0	1.0
Ndufb11	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.542526828	0.032788673	0.0	1.0
Necab1	0.0	1.0	0.0	1.0	0.0	1.0	-2.131063402	0.003694802	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nefh	0.0	1.0	0.0	1.0	0.0	1.0	4.65337345	2.55379e-08	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nek6	0.0	1.0	0.0	1.0	0.0	1.0	0.788940579	0.023078489	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nfatc4	0.0	1.0	0.0	1.0	0.0	1.0	0.611242446	0.011680681	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nfia	0.0	1.0	0.0	1.0	0.0	1.0	-0.402433195	0.002775814	-0.430005694	0.015563729	-0.446262327	0.010328169	0.0	1.0	0.0	1.0	0.0	1.0
Nfib	0.0	1.0	0.0	1.0	0.0	1.0	-0.484983527	0.00100142	-0.606222239	0.001248188	-0.557466897	0.002628467	0.0	1.0	0.0	1.0	0.0	1.0
Nfkbia	0.0	1.0	0.0	1.0	0.0	1.0	-0.391091203	0.003992695	-0.564793887	3.04078e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nfkbiz	1.083131213	0.016167108	1.264512848	0.006761332	1.138505656	0.005957145	0.869906492	0.027669083	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ngf	4.981448044	1.70008e-18	2.924416565	6.68264e-13	2.734147501	6.95803e-10	1.35337214	0.010807816	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ngfr	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.66966173	0.015210581	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nid1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.549323026	0.021421828	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Nid2	1.24508096	4.89704e-08	0.934348789	0.000191169	1.068793657	0.000892466	0.715473093	0.00911517	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ninj1	0.0	1.0	0.0	1.0	0.514422806	0.000569621	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
Ninj2	-1.564984865	0.04993179	-1.513845118	0.038333411	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
