Element	autophagosome assembly	autophagosome maturation	autophagosome-lysosome fusion	cheparon mediated autophagy	er stress	fabry disease	farber disease	gaucher disease	gaucher disease type-1	gaucher disease type-2	gaucher disease type-3	gm1 gangliosidosis	krabbe disease	macroautophagy	mitochondrial dysfunction	negative regulation of autophagy	niemann-pick disease type a/b	phagophore	phagophore assembly site	positive regulation of cell growth	positive regulation of glycolytic process	sialidosis disease	tay-sachs disease	ubiquitin-dependent proteasomal degradation	unfolded protein response
m3489	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m3491	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m3495	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m3468	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m2718	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m3502	0	0	6	0	0	0	7	7	0	0	0	0	7	5	6	3	7	0	0	3	3	0	0	0	0
m3505	0	0	0	0	0	0	2	2	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0
m3388	0	0	2	0	0	0	2	2	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	2	0
m3514	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m3527	0	0	3	2	0	0	3	3	0	0	0	0	3	3	0	0	3	0	0	0	0	0	0	0	0
m3528	0	0	2	0	0	0	2	2	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	2	0
m3529	0	0	4	0	0	0	6	5	0	0	0	0	6	0	6	0	6	0	0	0	0	0	0	3	0
m3530	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m3542	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m3546	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
m3550	0	0	3	2	0	0	3	3	0	0	0	0	3	2	3	0	3	0	0	0	0	0	0	3	0
m3555	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m1539	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1
m3560	0	0	8	3	0	0	9	0	0	0	0	0	9	3	0	2	9	0	0	2	2	0	0	0	0
m3564	0	0	1	0	0	0	2	2	0	0	0	0	2	0	0	1	2	0	0	1	1	0	0	0	0
m3566	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m936	0	0	0	0	0	0	2	2	0	0	0	0	2	1	2	0	2	0	0	0	0	0	0	1	0
m3567	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
m3568	0	0	0	0	0	0	3	3	0	0	0	0	3	2	1	1	3	0	0	1	1	0	0	1	0
m3573	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
m3576	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m3579	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m3588	0	0	2	0	1	0	2	0	0	0	0	0	2	0	1	2	2	0	0	2	2	0	0	0	1
m3593	0	0	3	0	0	0	3	3	0	0	0	0	3	0	0	1	3	0	0	1	1	0	0	0	0
m3595	0	0	1	0	0	0	2	2	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	0	0
m3603	0	0	12	3	0	0	14	0	0	0	0	0	14	9	0	2	14	0	0	2	2	0	0	0	0
m3592	0	0	0	0	0	0	2	2	0	0	0	0	2	1	1	0	2	0	0	0	0	0	0	1	0
m3612	0	0	1	0	0	0	2	2	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	0	0
m3614	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m3617	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m3309	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m3624	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m3626	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
m3629	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1
m3186	0	0	0	0	0	0	3	3	0	0	0	0	3	2	0	1	3	0	0	1	1	0	0	0	0
m3641	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m3651	0	0	0	0	0	0	3	3	0	0	0	0	3	3	3	0	3	0	0	0	0	0	0	0	0
m3652	0	0	0	5	3	0	12	12	0	0	0	0	12	8	0	3	12	0	0	3	3	0	0	0	3
m3653	0	0	2	0	1	0	2	0	0	0	0	0	2	0	0	1	2	0	0	1	1	0	0	0	1
m3657	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
m3666	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1
m2265	0	0	0	0	6	0	23	0	0	0	0	0	23	13	15	0	23	0	0	0	0	0	0	0	6
m3668	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m3669	0	0	0	2	1	0	11	0	0	0	0	0	11	6	7	1	11	0	0	1	1	0	0	0	1
m3670	0	0	2	0	0	0	2	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
m3694	0	0	12	4	3	0	13	0	0	0	0	0	13	7	11	0	13	0	0	0	0	0	0	0	3
m2739	0	0	2	0	0	0	2	2	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	2	0
m3695	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m3697	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m3707	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
m3708	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m3717	0	0	2	0	0	0	2	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
m3724	0	0	8	6	2	0	10	10	0	0	0	0	10	7	9	0	10	0	0	0	0	0	0	4	2
m3731	0	0	0	0	0	0	2	2	0	0	0	0	2	1	2	0	2	0	0	0	0	0	0	2	0
m53	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m338	0	0	0	0	0	0	2	2	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	1	0
m675	0	0	2	0	0	0	2	2	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	1	0
m765	0	0	7	3	0	0	10	9	0	0	0	0	10	8	0	2	10	0	0	2	2	0	0	0	0
m995	0	0	2	0	0	0	2	2	0	0	0	0	2	0	0	1	2	0	0	1	1	0	0	0	0
m1162	0	0	7	0	0	0	6	6	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0
m1876	0	0	0	2	1	0	7	6	0	0	0	0	7	4	0	0	7	0	0	0	0	0	0	0	1
m1905	0	0	8	3	3	0	11	9	0	0	0	0	11	7	0	3	11	0	0	3	3	0	0	0	3
m2101	0	0	0	0	0	0	13	13	0	0	0	0	13	8	0	0	13	0	0	0	0	0	0	0	0
m2211	0	0	0	0	0	0	5	4	0	0	0	0	5	0	0	2	5	0	0	2	2	0	0	0	0
m2256	0	0	3	0	0	0	3	3	0	0	0	0	3	2	3	0	3	0	0	0	0	0	0	0	0
m2259	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
m2375	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
m2502	0	0	0	0	0	0	2	2	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	1	0
m2503	0	0	0	0	0	0	7	6	0	0	0	0	7	3	5	0	7	0	0	0	0	0	0	0	0
m2966	0	0	0	0	0	0	2	1	0	0	0	0	2	1	2	1	2	0	0	1	1	0	0	0	0
m3042	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
m3061	0	0	2	0	0	0	3	3	0	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0
m2430	0	0	0	0	0	0	6	6	0	0	0	0	6	6	6	0	6	0	0	0	0	0	0	3	0
m994	0	0	4	1	2	0	5	3	0	0	0	0	5	2	2	1	5	0	0	1	1	0	0	0	2
m3515	0	0	9	0	0	0	10	10	0	0	0	0	10	7	0	0	10	0	0	0	0	0	0	0	0
m3383	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m3392	0	0	4	0	0	0	7	6	0	0	0	0	7	4	6	0	7	0	0	0	0	0	0	0	0
m3311	0	0	10	0	0	0	12	11	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0
m3234	0	0	5	0	0	0	6	6	0	0	0	0	6	3	5	0	6	0	0	0	0	0	0	0	0
m3386	0	0	0	3	2	0	12	0	0	0	0	0	12	8	9	2	12	0	0	2	2	0	0	0	2
m3625	0	0	5	0	0	0	10	6	0	0	0	0	10	6	8	1	10	0	0	1	1	0	0	0	0
m3202	0	0	0	3	1	0	7	0	0	0	0	0	7	4	5	2	7	0	0	2	2	0	0	0	1
m3754	0	0	3	0	0	0	4	2	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0
m3461	0	0	6	5	4	0	9	7	0	0	0	0	9	7	8	0	9	0	0	0	0	0	0	0	4
m3185	0	0	0	2	1	0	4	0	0	0	0	0	4	2	2	0	4	0	0	0	0	0	0	0	1
m326	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m3784	0	0	4	1	0	0	5	3	0	0	0	0	5	2	5	0	5	0	0	0	0	0	0	3	0
m2908	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m3797	0	0	3	0	0	0	4	2	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0
m2511	0	0	3	1	0	0	3	3	0	0	0	0	3	1	2	0	3	0	0	0	0	0	0	2	0
m3818	0	0	6	4	3	0	10	9	0	0	0	0	10	7	9	0	10	0	0	0	0	0	0	0	3
m3822	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m3859	0	0	0	0	0	0	4	0	0	0	0	0	4	2	3	1	4	0	0	1	1	0	0	0	0
m3860	0	0	5	1	1	0	5	5	0	0	0	0	5	4	4	3	5	0	0	3	3	0	0	0	1
m3578	0	0	0	0	0	0	5	5	0	0	0	0	5	0	0	1	5	0	0	1	1	0	0	0	0
m3871	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
m3008	0	0	4	0	0	0	5	4	0	0	0	0	5	3	4	1	5	0	0	1	1	0	0	0	0
m2424	0	0	2	0	0	0	2	2	0	0	0	0	2	1	1	1	2	0	0	1	1	0	0	0	0
m2954	0	0	2	0	0	0	2	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
m3926	0	0	0	0	0	0	3	3	0	0	0	0	3	2	3	1	3	0	0	1	1	0	0	0	0
m3658	0	0	3	0	1	0	4	0	0	0	0	0	4	2	4	1	4	0	0	1	1	0	0	0	1
m409	0	0	0	0	0	0	5	5	0	0	0	0	5	4	3	0	5	0	0	0	0	0	0	0	0
m3598	0	0	4	0	0	0	4	4	0	0	0	0	4	0	0	1	4	0	0	1	1	0	0	0	0
m3352	0	0	0	0	0	0	4	4	0	0	0	0	4	0	2	0	4	0	0	0	0	0	0	0	0
m3957	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m3690	0	0	0	0	0	0	3	2	0	0	0	0	3	2	2	1	3	0	0	1	1	0	0	0	0
m11	0	0	2	0	1	0	2	0	0	0	0	0	2	2	2	1	2	0	0	1	1	0	0	0	1
m3974	0	0	7	0	0	0	8	7	0	0	0	0	8	0	0	1	8	0	0	1	1	0	0	0	0
m3861	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m2948	0	0	2	0	0	0	4	3	0	0	0	0	4	0	0	2	4	0	0	2	2	0	0	0	0
m3773	0	0	4	0	0	0	4	3	0	0	0	0	4	0	0	2	4	0	0	2	2	0	0	0	0
m3927	0	0	5	0	0	0	5	4	0	0	0	0	5	0	4	0	5	0	0	0	0	0	0	2	0
m4007	0	0	2	0	0	0	2	2	0	0	0	0	2	1	2	0	2	0	0	0	0	0	0	2	0
m3911	0	0	2	0	0	0	2	2	0	0	0	0	2	0	2	1	2	0	0	1	1	0	0	1	0
m3766	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1
m4019	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m3661	0	0	0	0	0	0	4	4	0	0	0	0	4	4	4	0	4	0	0	0	0	0	0	4	0
m3395	0	0	0	0	0	0	2	2	0	0	0	0	2	1	1	0	2	0	0	0	0	0	0	0	0
m4028	0	0	2	0	0	0	2	2	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	2	0
m4032	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
m3849	0	0	5	0	0	0	10	9	0	0	0	0	10	0	0	2	10	0	0	2	2	0	0	0	0
m3663	0	0	6	0	0	0	7	6	0	0	0	0	7	4	5	0	7	0	0	0	0	0	0	0	0
m4081	0	0	2	0	2	0	2	0	0	0	0	0	2	0	2	2	2	0	0	2	2	0	0	0	2
m4095	0	0	2	0	0	0	2	2	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0
m4093	0	0	0	0	1	0	5	0	0	0	0	0	5	2	4	0	5	0	0	0	0	0	0	0	1
m3693	0	0	0	0	1	0	4	4	0	0	0	0	4	4	4	1	4	0	0	1	1	0	0	0	1
m4101	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
m2127	0	0	1	0	0	0	4	4	0	0	0	0	4	4	4	0	4	0	0	0	0	0	0	1	0
m3221	0	0	5	0	0	0	6	6	0	0	0	0	6	5	5	2	6	0	0	2	2	0	0	0	0
m3225	0	0	0	1	0	0	7	6	0	0	0	0	7	3	0	0	7	0	0	0	0	0	0	0	0
m3256	0	0	0	0	2	0	4	0	0	0	0	0	4	0	3	0	4	0	0	0	0	0	0	0	2
m4170	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m3271	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
m4183	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m351	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
m4340	0	0	2	0	0	0	2	2	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	0	0
m4342	0	0	2	0	0	0	3	3	0	0	0	0	3	2	3	0	3	0	0	0	0	0	0	0	0
m3362	0	0	7	0	0	0	9	9	0	0	0	0	9	7	6	3	9	0	0	3	3	0	0	0	0
m4373	0	0	2	0	0	0	2	2	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	1	0
m3869	0	0	6	0	0	0	6	6	0	0	0	0	6	0	4	1	6	0	0	1	1	0	0	0	0
m4383	0	0	0	1	1	0	2	2	0	0	0	0	2	1	1	1	2	0	0	1	1	0	0	0	1
m4387	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m4128	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
m4400	0	0	0	0	0	0	5	5	0	0	0	0	5	3	0	0	5	0	0	0	0	0	0	0	0
m4357	0	0	0	0	0	0	2	2	0	0	0	0	2	1	2	0	2	0	0	0	0	0	0	2	0
m3209	0	0	0	0	0	0	6	0	0	0	0	0	6	2	0	0	6	0	0	0	0	0	0	0	0
m4421	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m4430	0	0	2	0	0	0	2	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
m4433	0	0	3	0	0	0	3	3	0	0	0	0	3	2	2	0	3	0	0	0	0	0	0	0	0
m2643	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1
m4194	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m4459	0	0	0	0	0	0	3	3	0	0	0	0	3	2	3	0	3	0	0	0	0	0	0	3	0
m4462	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m3786	0	0	4	0	0	0	4	4	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0
m3757	0	0	0	0	0	0	5	4	0	0	0	0	5	0	0	2	5	0	0	2	2	0	0	0	0
m4147	0	0	4	0	0	0	5	3	0	0	0	0	5	2	4	0	5	0	0	0	0	0	0	3	0
m3836	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	1	2	0	0	1	1	0	0	0	0
m4531	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m4541	0	0	2	0	0	0	2	2	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	1	0
m3733	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m4476	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m4545	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m4365	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m4555	0	0	0	0	0	0	2	2	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	1	0
m4568	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
m4333	0	0	3	0	0	0	3	3	0	0	0	0	3	2	0	2	3	0	0	2	2	0	0	0	0
m331	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m4597	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m3795	0	0	0	0	1	0	9	0	0	0	0	0	9	5	6	2	9	0	0	2	2	0	0	0	1
m4483	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0
m4642	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m4431	0	0	3	0	0	0	3	3	0	0	0	0	3	0	2	0	3	0	0	0	0	0	0	0	0
m3481	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
m3768	0	0	2	0	0	0	2	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
m4647	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m4666	0	0	2	0	0	0	2	2	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	0	0
m3756	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m4692	0	0	3	0	0	0	3	3	0	0	0	0	3	3	2	0	3	0	0	0	0	0	0	0	0
m4702	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m4618	0	0	0	0	1	0	2	1	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	1	1
m3235	0	0	0	0	0	0	2	1	0	0	0	0	2	1	2	1	2	0	0	1	1	0	0	0	0
m4514	0	0	2	0	1	0	2	0	0	0	0	0	2	1	2	1	2	0	0	1	1	0	0	0	1
m3892	0	0	0	0	0	0	2	2	0	0	0	0	2	2	2	1	2	0	0	1	1	0	0	0	0
m4627	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m3746	0	0	0	0	0	0	3	3	0	0	0	0	3	3	3	0	3	0	0	0	0	0	0	2	0
m3465	0	0	1	0	0	0	2	2	0	0	0	0	2	2	2	1	2	0	0	1	1	0	0	0	0
m2636	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m4803	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
m3792	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1
m4700	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
m4830	0	0	2	0	0	0	2	2	0	0	0	0	2	0	1	1	2	0	0	1	1	0	0	0	0
m4091	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m4843	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m3204	0	0	2	0	0	0	3	2	0	0	0	0	3	2	0	1	3	0	0	1	1	0	0	0	0
m4857	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
m4863	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m4518	0	0	2	0	0	0	2	2	0	0	0	0	2	1	1	0	2	0	0	0	0	0	0	0	0
m4878	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m4884	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0
m3837	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m3654	0	0	0	0	0	0	2	2	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0
m4892	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m3834	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
m4651	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m4905	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
m4714	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m2451	0	0	3	0	0	0	2	2	0	0	0	0	2	1	2	0	2	0	0	0	0	0	0	1	0
m3964	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
m4925	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
m2741	0	0	0	0	1	0	2	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	1
m4934	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
m3799	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1
m4936	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m4833	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1
m4937	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m4009	0	0	2	0	0	0	2	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
m3981	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
m4371	0	0	2	0	0	0	2	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
m4988	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
m5003	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m4413	0	0	0	0	0	0	4	4	0	0	0	0	4	4	5	0	4	0	0	0	0	0	0	3	0
m4442	0	0	4	0	0	0	4	4	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0
m4874	0	0	4	0	0	0	4	0	0	0	0	0	4	2	0	0	4	0	0	0	0	0	0	0	0
m5012	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m5022	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m4140	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m3986	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m5039	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
m5040	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0
m4370	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0
m5088	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m3877	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m4184	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1
m5093	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m4904	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m4072	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m3950	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0
m2644	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
m4439	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m4376	0	0	2	0	1	0	3	2	0	0	0	0	3	0	0	1	3	0	0	1	1	0	0	0	1
m5126	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
m5136	0	0	2	0	0	0	2	1	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	0	0
m4401	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
m5158	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0
m4116	0	0	3	1	0	0	3	3	0	0	0	0	3	1	2	0	3	0	0	0	0	0	0	2	0
m5170	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
m3759	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
m4402	0	0	2	0	0	0	2	2	0	0	0	0	2	1	0	1	2	0	0	1	1	0	0	0	0
m5190	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0
