Element	autophagosome assembly	autophagosome maturation	autophagosome-lysosome fusion	fabry disease	farber disease	gaucher disease	gm1 gangliosidosis	krabbe disease	metachromatic leukodystrophy	negative regulation of autophagy	niemann-pick disease type a/b	phagophore	phagophore assembly site	positive regulation of cell growth	positive regulation of glycolytic process	sandhoff disease	tay-sachs disease	type 1 gd	type 2 gd	type 3 gd
m285	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m286	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m287	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m288	0.125	0.111111111111111	0.333333333333333	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.2	0.2	0.2
m289	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m290	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m291	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m292	0.142857142857143	0.125	0.333333333333333	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m293	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m294	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m295	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.25	0.25	0.25
m81	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m297	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m82	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m298	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m299	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m300	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m301	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m302	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m303	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m304	0.125	0.111111111111111	0.25	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m305	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m306	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m307	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.25	0.25	0.25
m308	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m309	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m310	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m311	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m312	0.1	0.0909090909090909	0.111111111111111	0	0	0	0	0	0	0.0909090909090909	0	0.111111111111111	0.125	0.0909090909090909	0.0909090909090909	0	0	0.111111111111111	0.111111111111111	0.111111111111111
m313	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m314	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m315	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.2	0.2	0.2
m316	0.2	0.166666666666667	0.2	0	0	0	0	0	0	0.125	0	0.25	0.333333333333333	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m317	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m318	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m319	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m320	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m321	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m322	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m323	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m324	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m325	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m326	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m327	0.111111111111111	0.1	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.125	0.125	0.125
m328	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m329	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m330	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m331	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m332	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m333	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m334	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m335	0.166666666666667	0.142857142857143	0.25	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m336	0.166666666666667	0.142857142857143	0.25	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m337	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m338	0.166666666666667	0.142857142857143	0.166666666666667	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m339	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m340	0.166666666666667	0.142857142857143	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.2	0.25	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m341	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m342	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m343	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m238	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.166666666666667	0	0.2	0.25	0.166666666666667	0.166666666666667	0	0	0.2	0.2	0.2
m344	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m345	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.333333333333333	0.333333333333333	0.333333333333333
m65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m346	0.2	0.166666666666667	0.25	0	0	0	0	0	0	0.166666666666667	0	0.25	0.333333333333333	0.166666666666667	0.166666666666667	0	0	0.2	0.2	0.2
m347	0.2	0.166666666666667	0.2	0	0	0	0	0	0	0.142857142857143	0	0.25	0.333333333333333	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m348	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m349	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m350	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m351	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.2	0.2	0.2
m353	0.166666666666667	0.142857142857143	0.25	0	0	0	0	0	0	0.166666666666667	0	0.2	0.25	0.166666666666667	0.166666666666667	0	0	0.2	0.2	0.2
m354	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.2	0.2	0.2
m355	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m356	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m357	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m358	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m359	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m360	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m361	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m362	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m364	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m363	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m365	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m367	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m368	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m370	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m371	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m372	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m373	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m374	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m376	0.166666666666667	0.142857142857143	0.333333333333333	0	0	0	0	0	0	0.166666666666667	0	0.2	0.25	0.166666666666667	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m377	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m378	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m381	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m385	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m262	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m386	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m387	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m388	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m389	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m390	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m392	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m393	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m394	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m395	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m396	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m397	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m398	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m399	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m400	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m401	0.111111111111111	0.1	0.2	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m402	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m403	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m404	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m405	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m406	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m408	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m409	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m410	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m412	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m413	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m414	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m415	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m416	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m417	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m418	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m419	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m420	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m421	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m423	0.0909090909090909	0.0833333333333333	0.1	0	0	0	0	0	0	0.0833333333333333	0	0.1	0.111111111111111	0.0833333333333333	0.0833333333333333	0	0	0.1	0.1	0.1
m424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m213	0.111111111111111	0.1	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m425	0.111111111111111	0.1	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m426	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.25	0.25	0.25
m427	0.125	0.111111111111111	0.25	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m428	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m429	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m430	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m431	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m432	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m433	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m434	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m435	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m391	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m436	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m437	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m438	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m439	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.125	0.125	0.125
m440	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m441	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m442	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m443	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m444	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
