Element	autophagosome assembly	autophagosome maturation	autophagosome-lysosome fusion	fabry disease	farber disease	gaucher disease	gm1 gangliosidosis	krabbe disease	metachromatic leukodystrophy	negative regulation of autophagy	niemann-pick disease type a/b	phagophore	phagophore assembly site	positive regulation of cell growth	positive regulation of glycolytic process	sandhoff disease	tay-sachs disease	type 1 gd	type 2 gd	type 3 gd
m295	46.6063535592947	46.6063535592947	123.48700712686	0	0	0	0	0	0	200.924541248397	0	46.6063535592947	46.6063535592947	200.924541248397	200.924541248397	0	0	133.760272325714	133.760272325714	133.760272325714
m81	1.04347826086957	1.04347826086957	1	0	0	0	0	0	0	1	0	1.04347826086957	1.04347826086957	1	1	0	0	1	1	1
m297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m82	2.28571428571429	2.28571428571429	2.66666666666667	0	0	0	0	0	0	2	0	2.28571428571429	2.28571428571429	2	2	0	0	2.05555555555556	2.05555555555556	2.05555555555556
m298	1.16666666666667	1.16666666666667	1.36858974358974	0	0	0	0	0	0	1.91923076923077	0	1.16666666666667	1.16666666666667	1.91923076923077	1.91923076923077	0	0	2.01904761904762	2.01904761904762	2.01904761904762
m299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m301	17.50114680641	17.50114680641	18.3712698412698	0	0	0	0	0	0	15.6529100529101	0	17.50114680641	17.50114680641	15.6529100529101	15.6529100529101	0	0	19.3375	19.3375	19.3375
m302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m304	0	0	2	0	0	0	0	0	0	0.106589147286822	0	0	0	0.106589147286822	0.106589147286822	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m307	0	0	0	0	0	0	0	0	0	4.05938342432812	0	0	0	4.05938342432812	4.05938342432812	0	0	4.2	4.2	4.2
m308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m309	4.7	4.7	4	0	0	0	0	0	0	4	0	4.7	4.7	4	4	0	0	4	4	4
m310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m311	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m314	3.71428571428571	3.71428571428571	8.16450216450216	0	0	0	0	0	0	3.41025641025641	0	3.71428571428571	3.71428571428571	3.41025641025641	3.41025641025641	0	0	3	3	3
m315	1	1	1.25	0	0	0	0	0	0	1.47619047619048	0	1	1	1.47619047619048	1.47619047619048	0	0	1	1	1
m316	189.738831547921	189.738831547921	1.93007662835249	0	0	0	0	0	0	1	0	189.738831547921	189.738831547921	1	1	0	0	1	1	1
m317	2	2	2	0	0	0	0	0	0	2	0	2	2	2	2	0	0	2	2	2
m318	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	4.7125	4.7125	4.7125
m319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m320	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m321	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m322	0	0	0.5	0	0	0	0	0	0	1.75	0	0	0	1.75	1.75	0	0	0.666666666666667	0.666666666666667	0.666666666666667
m323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m325	2.12878787878788	2.12878787878788	2.62337662337662	0	0	0	0	0	0	1.92727272727273	0	2.12878787878788	2.12878787878788	1.92727272727273	1.92727272727273	0	0	1.94117647058824	1.94117647058824	1.94117647058824
m326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m327	1	1	2	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m328	3.58333333333333	3.58333333333333	0.888888888888889	0	0	0	0	0	0	1.21428571428571	0	3.58333333333333	3.58333333333333	1.21428571428571	1.21428571428571	0	0	1	1	1
m329	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0.4	0.4	0.4
m330	1	1	1.5	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m331	1	1	1.06666666666667	0	0	0	0	0	0	2.3622009569378	0	1	1	2.3622009569378	2.3622009569378	0	0	33.5779206300945	33.5779206300945	33.5779206300945
m332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m333	19.320381430164	19.320381430164	7.43838383838384	0	0	0	0	0	0	8.65909090909091	0	19.320381430164	19.320381430164	8.65909090909091	8.65909090909091	0	0	7.81111111111111	7.81111111111111	7.81111111111111
m334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2	0.2
m335	13.5962993102379	13.5962993102379	6.27851592851593	0	0	0	0	0	0	1.69746103569633	0	13.5962993102379	13.5962993102379	1.69746103569633	1.69746103569633	0	0	0.857142857142857	0.857142857142857	0.857142857142857
m336	42.9521833426616	42.9521833426616	44.1573098959864	0	0	0	0	0	0	15.8021610550714	0	42.9521833426616	42.9521833426616	15.8021610550714	15.8021610550714	0	0	56.423307656396	56.423307656396	56.423307656396
m337	4.96666666666667	4.96666666666667	2.06666666666667	0	0	0	0	0	0	2.41005291005291	0	4.96666666666667	4.96666666666667	2.41005291005291	2.41005291005291	0	0	2.25	2.25	2.25
m338	18.5709836459836	18.5709836459836	1	0	0	0	0	0	0	3.09308338720103	0	18.5709836459836	18.5709836459836	3.09308338720103	3.09308338720103	0	0	2.71764705882353	2.71764705882353	2.71764705882353
m339	2.00396825396825	2.00396825396825	0.428571428571429	0	0	0	0	0	0	1.22800402212167	0	2.00396825396825	2.00396825396825	1.22800402212167	1.22800402212167	0	0	0.619047619047619	0.619047619047619	0.619047619047619
m340	3.81111111111111	3.81111111111111	0.111111111111111	0	0	0	0	0	0	0	0	3.81111111111111	3.81111111111111	0	0	0	0	0	0	0
m341	3.75	3.75	1.8	0	0	0	0	0	0	2.75	0	3.75	3.75	2.75	2.75	0	0	2.5	2.5	2.5
m342	3.4	3.4	1.25	0	0	0	0	0	0	1	0	3.4	3.4	1	1	0	0	1.2	1.2	1.2
m343	0.25	0.25	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0
m238	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	10.7032236572989	0	0.333333333333333	0.333333333333333	10.7032236572989	10.7032236572989	0	0	0	0	0
m344	0.285714285714286	0.285714285714286	0	0	0	0	0	0	0	0	0	0.285714285714286	0.285714285714286	0	0	0	0	0.333333333333333	0.333333333333333	0.333333333333333
m345	3.19505494505495	3.19505494505495	2.40312628547923	0	0	0	0	0	0	2.35968992248062	0	3.19505494505495	3.19505494505495	2.35968992248062	2.35968992248062	0	0	151.481273227341	151.481273227341	151.481273227341
m65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m346	1177.71086633848	1177.71086633848	160.268727745641	0	0	0	0	0	0	176.819505738841	0	1177.71086633848	1177.71086633848	176.819505738841	176.819505738841	0	0	49.1884920634921	49.1884920634921	49.1884920634921
m347	313.550302113594	313.550302113594	7.66666666666667	0	0	0	0	0	0	8.38333333333333	0	313.550302113594	313.550302113594	8.38333333333333	8.38333333333333	0	0	12.8083558953124	12.8083558953124	12.8083558953124
m348	1.5	1.5	1.75	0	0	0	0	0	0	1.7	0	1.5	1.5	1.7	1.7	0	0	1.5	1.5	1.5
m349	5.51984126984127	5.51984126984127	35.7036985619744	0	0	0	0	0	0	5.56450902039137	0	5.51984126984127	5.51984126984127	5.56450902039137	5.56450902039137	0	0	2.85714285714286	2.85714285714286	2.85714285714286
m350	1.66666666666667	1.66666666666667	6.33333333333333	0	0	0	0	0	0	25.7626623376623	0	1.66666666666667	1.66666666666667	25.7626623376623	25.7626623376623	0	0	10.1615879289792	10.1615879289792	10.1615879289792
m351	0	0	15.2777777777778	0	0	0	0	0	0	3.31907308377897	0	0	0	3.31907308377897	3.31907308377897	0	0	14.6088462262375	14.6088462262375	14.6088462262375
m353	8.84448613099508	8.84448613099508	1.71820586820587	0	0	0	0	0	0	1.58371329393001	0	8.84448613099508	8.84448613099508	1.58371329393001	1.58371329393001	0	0	1	1	1
m354	0	0	4.22735679353326	0	0	0	0	0	0	8.571553798164	0	0	0	8.571553798164	8.571553798164	0	0	0	0	0
m355	1.61111111111111	1.61111111111111	1.625	0	0	0	0	0	0	1	0	1.61111111111111	1.61111111111111	1	1	0	0	2.92916666666667	2.92916666666667	2.92916666666667
m356	1.5	1.5	3.3024531024531	0	0	0	0	0	0	1.22959001782531	0	1.5	1.5	1.22959001782531	1.22959001782531	0	0	3.41441499676794	3.41441499676794	3.41441499676794
m357	1.25	1.25	2	0	0	0	0	0	0	1	0	1.25	1.25	1	1	0	0	1	1	1
m358	0	0	0.392857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m360	0.25	0.25	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0
m361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m362	4.75	4.75	5.00606060606061	0	0	0	0	0	0	5.15384615384615	0	4.75	4.75	5.15384615384615	5.15384615384615	0	0	4	4	4
m364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m367	18.1688750862664	18.1688750862664	11.5333333333333	0	0	0	0	0	0	15.2666666666667	0	18.1688750862664	18.1688750862664	15.2666666666667	15.2666666666667	0	0	15.1047619047619	15.1047619047619	15.1047619047619
m368	4.82142857142857	4.82142857142857	4	0	0	0	0	0	0	4	0	4.82142857142857	4.82142857142857	4	4	0	0	4	4	4
m369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m371	0.2	0.2	0	0	0	0	0	0	0	0	0	0.2	0.2	0	0	0	0	0	0	0
m372	2.47289377289377	2.47289377289377	2.41666666666667	0	0	0	0	0	0	2.5	0	2.47289377289377	2.47289377289377	2.5	2.5	0	0	2.67647058823529	2.67647058823529	2.67647058823529
m373	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m374	2.95238095238095	2.95238095238095	1.92307692307692	0	0	0	0	0	0	1.9	0	2.95238095238095	2.95238095238095	1.9	1.9	0	0	3.12424242424242	3.12424242424242	3.12424242424242
m375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m376	7.87031440781441	7.87031440781441	364.710081495367	0	0	0	0	0	0	21.9337477288671	0	7.87031440781441	7.87031440781441	21.9337477288671	21.9337477288671	0	0	0	0	0
m377	2.13301282051282	2.13301282051282	26.2051587301587	0	0	0	0	0	0	3.44444444444444	0	2.13301282051282	2.13301282051282	3.44444444444444	3.44444444444444	0	0	0.4	0.4	0.4
m378	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m385	4.25	4.25	0	0	0	0	0	0	0	1.10526315789474	0	4.25	4.25	1.10526315789474	1.10526315789474	0	0	0.333333333333333	0.333333333333333	0.333333333333333
m262	11.3050366300366	11.3050366300366	2.94116994116994	0	0	0	0	0	0	2.325	0	11.3050366300366	11.3050366300366	2.325	2.325	0	0	12.2818754774637	12.2818754774637	12.2818754774637
m386	1	1	1.54350649350649	0	0	0	0	0	0	1.68877005347594	0	1	1	1.68877005347594	1.68877005347594	0	0	2.15147058823529	2.15147058823529	2.15147058823529
m387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m388	2	2	2	0	0	0	0	0	0	2	0	2	2	2	2	0	0	2	2	2
m389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m390	4.25	4.25	3	0	0	0	0	0	0	3	0	4.25	4.25	3	3	0	0	3.85714285714286	3.85714285714286	3.85714285714286
m392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m393	1.98809523809524	1.98809523809524	2.45833333333333	0	0	0	0	0	0	4.6340190816935	0	1.98809523809524	1.98809523809524	4.6340190816935	4.6340190816935	0	0	2.85	2.85	2.85
m394	4	4	4	0	0	0	0	0	0	4	0	4	4	4	4	0	0	4	4	4
m395	11.3611111111111	11.3611111111111	11	0	0	0	0	0	0	11.0192307692308	0	11.3611111111111	11.3611111111111	11.0192307692308	11.0192307692308	0	0	11	11	11
m396	7	7	7	0	0	0	0	0	0	7	0	7	7	7	7	0	0	7	7	7
m397	2	2	2.22222222222222	0	0	0	0	0	0	2.28571428571429	0	2	2	2.28571428571429	2.28571428571429	0	0	7.72201213818861	7.72201213818861	7.72201213818861
m398	2.2	2.2	2.25	0	0	0	0	0	0	2	0	2.2	2.2	2	2	0	0	2	2	2
m399	1.1	1.1	0.5	0	0	0	0	0	0	0	0	1.1	1.1	0	0	0	0	0	0	0
m400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m401	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0.666666666666667	0.666666666666667
m402	4.30357142857143	4.30357142857143	3.16666666666667	0	0	0	0	0	0	2.42222222222222	0	4.30357142857143	4.30357142857143	2.42222222222222	2.42222222222222	0	0	3.8	3.8	3.8
m403	1.28571428571429	1.28571428571429	3.33333333333333	0	0	0	0	0	0	1.66666666666667	0	1.28571428571429	1.28571428571429	1.66666666666667	1.66666666666667	0	0	1.86868686868687	1.86868686868687	1.86868686868687
m404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m405	2.11111111111111	2.11111111111111	2.125	0	0	0	0	0	0	2	0	2.11111111111111	2.11111111111111	2	2	0	0	2	2	2
m406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m408	0	0	0.251748251748252	0	0	0	0	0	0	0.3	0	0	0	0.3	0.3	0	0	0.375	0.375	0.375
m409	1	1	1	0	0	0	0	0	0	1.3	0	1	1	1.3	1.3	0	0	1	1	1
m410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m412	52.0302997025285	52.0302997025285	10.4106383382699	0	0	0	0	0	0	11.1822387364957	0	52.0302997025285	52.0302997025285	11.1822387364957	11.1822387364957	0	0	4.43333333333333	4.43333333333333	4.43333333333333
m413	0.6	0.6	14.5075529787524	0	0	0	0	0	0	12.8436956715954	0	0.6	0.6	12.8436956715954	12.8436956715954	0	0	0	0	0
m414	1.53333333333333	1.53333333333333	1	0	0	0	0	0	0	1	0	1.53333333333333	1.53333333333333	1	1	0	0	1	1	1
m415	7.33563936063936	7.33563936063936	1.475	0	0	0	0	0	0	4.01960784313725	0	7.33563936063936	7.33563936063936	4.01960784313725	4.01960784313725	0	0	25.1518461930227	25.1518461930227	25.1518461930227
m416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m418	4.4	4.4	1.16666666666667	0	0	0	0	0	0	6.56465201465201	0	4.4	4.4	6.56465201465201	6.56465201465201	0	0	3.84285714285714	3.84285714285714	3.84285714285714
m419	10.8771526001705	10.8771526001705	7.44444444444444	0	0	0	0	0	0	9.89471968709257	0	10.8771526001705	10.8771526001705	9.89471968709257	9.89471968709257	0	0	10.1345238095238	10.1345238095238	10.1345238095238
m420	4.875	4.875	4.33333333333333	0	0	0	0	0	0	5.36222910216718	0	4.875	4.875	5.36222910216718	5.36222910216718	0	0	4.42857142857143	4.42857142857143	4.42857142857143
m421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m423	4	4	4	0	0	0	0	0	0	4	0	4	4	4	4	0	0	4	4	4
m424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m426	5.13740510697032	5.13740510697032	3.5343137254902	0	0	0	0	0	0	3	0	5.13740510697032	5.13740510697032	3	3	0	0	12.1635854341737	12.1635854341737	12.1635854341737
m427	3.25	3.25	14.8676368952685	0	0	0	0	0	0	0.105263157894737	0	3.25	3.25	0.105263157894737	0.105263157894737	0	0	0	0	0
m428	2	2	2	0	0	0	0	0	0	2	0	2	2	2	2	0	0	2	2	2
m429	1.44102564102564	1.44102564102564	2.03333333333333	0	0	0	0	0	0	1.66666666666667	0	1.44102564102564	1.44102564102564	1.66666666666667	1.66666666666667	0	0	4.60119047619048	4.60119047619048	4.60119047619048
m430	15.4896478521478	15.4896478521478	5.71915204678363	0	0	0	0	0	0	6.05048405327043	0	15.4896478521478	15.4896478521478	6.05048405327043	6.05048405327043	0	0	5	5	5
m431	1	1	1.04	0	0	0	0	0	0	1.85714285714286	0	1	1	1.85714285714286	1.85714285714286	0	0	1.83333333333333	1.83333333333333	1.83333333333333
m432	8.18400488400488	8.18400488400488	4.625	0	0	0	0	0	0	5.98484848484848	0	8.18400488400488	8.18400488400488	5.98484848484848	5.98484848484848	0	0	4.54545454545454	4.54545454545454	4.54545454545454
m433	0.583333333333333	0.583333333333333	0.5	0	0	0	0	0	0	0	0	0.583333333333333	0.583333333333333	0	0	0	0	2.08333333333333	2.08333333333333	2.08333333333333
m434	55.0563723928814	55.0563723928814	54.6264832389832	0	0	0	0	0	0	44.5916305916306	0	55.0563723928814	55.0563723928814	44.5916305916306	44.5916305916306	0	0	47.3068887634105	47.3068887634105	47.3068887634105
m435	2	2	2.44444444444444	0	0	0	0	0	0	2	0	2	2	2	2	0	0	2	2	2
m391	1.71428571428571	1.71428571428571	0	0	0	0	0	0	0	1.33333333333333	0	1.71428571428571	1.71428571428571	1.33333333333333	1.33333333333333	0	0	2.1	2.1	2.1
m436	3	3	5.28571428571428	0	0	0	0	0	0	3.9593023255814	0	3	3	3.9593023255814	3.9593023255814	0	0	4.88888888888889	4.88888888888889	4.88888888888889
m437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m438	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m440	5.23611111111111	5.23611111111111	75.1395300021616	0	0	0	0	0	0	19.7689144189144	0	5.23611111111111	5.23611111111111	19.7689144189144	19.7689144189144	0	0	18.7181975029801	18.7181975029801	18.7181975029801
m441	0.5	0.5	0.778846153846154	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0.25	0.25	0.25
m442	0.168478260869565	0.168478260869565	0.625	0	0	0	0	0	0	0	0	0.168478260869565	0.168478260869565	0	0	0	0	0	0	0
m443	5.82028985507246	5.82028985507246	3.66666666666667	0	0	0	0	0	0	3.57692307692308	0	5.82028985507246	5.82028985507246	3.57692307692308	3.57692307692308	0	0	7.48611111111111	7.48611111111111	7.48611111111111
m444	0	0	0.170263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m450	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m452	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m454	3.11111111111111	3.11111111111111	3	0	0	0	0	0	0	3	0	3.11111111111111	3.11111111111111	3	3	0	0	3	3	3
m455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m296	0.243478260869565	0.243478260869565	0	0	0	0	0	0	0	0.333333333333333	0	0.243478260869565	0.243478260869565	0.333333333333333	0.333333333333333	0	0	0	0	0
m458	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0.4	0.4	0	0	0	0	0
m459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m461	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0
m462	7.78412752824517	7.78412752824517	0.5	0	0	0	0	0	0	0.3	0	7.78412752824517	7.78412752824517	0.3	0.3	0	0	0	0	0
m463	2.7	2.7	0	0	0	0	0	0	0	0	0	2.7	2.7	0	0	0	0	0	0	0
m464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m465	7.68269230769231	7.68269230769231	7.11111111111111	0	0	0	0	0	0	6	0	7.68269230769231	7.68269230769231	6	6	0	0	6	6	6
m466	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m469	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m473	0	0	0.982748538011696	0	0	0	0	0	0	1.68981410746117	0	0	0	1.68981410746117	1.68981410746117	0	0	45.5255623461506	45.5255623461506	45.5255623461506
m474	15.5032051282051	15.5032051282051	19.3079365079365	0	0	0	0	0	0	41.9121704488912	0	15.5032051282051	15.5032051282051	41.9121704488912	41.9121704488912	0	0	48.8984126984127	48.8984126984127	48.8984126984127
m475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m476	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m477	3.5462962962963	3.5462962962963	4.03492063492064	0	0	0	0	0	0	4.51322751322751	0	3.5462962962963	3.5462962962963	4.51322751322751	4.51322751322751	0	0	3.61904761904762	3.61904761904762	3.61904761904762
m478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m479	1	1	1.23076923076923	0	0	0	0	0	0	1.57142857142857	0	1	1	1.57142857142857	1.57142857142857	0	0	1.5	1.5	1.5
m480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m487	36.1083476836724	36.1083476836724	13.9065656565657	0	0	0	0	0	0	9.21131907308378	0	36.1083476836724	36.1083476836724	9.21131907308378	9.21131907308378	0	0	5	5	5
m488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m494	3.4375	3.4375	5.62619047619048	0	0	0	0	0	0	3.8	0	3.4375	3.4375	3.8	3.8	0	0	5.73333333333333	5.73333333333333	5.73333333333333
m495	0.322222222222222	0.322222222222222	0.470588235294118	0	0	0	0	0	0	2.35103132161956	0	0.322222222222222	0.322222222222222	2.35103132161956	2.35103132161956	0	0	23.5735287659201	23.5735287659201	23.5735287659201
m496	1.17692307692308	1.17692307692308	1	0	0	0	0	0	0	1.16666666666667	0	1.17692307692308	1.17692307692308	1.16666666666667	1.16666666666667	0	0	3.33333333333333	3.33333333333333	3.33333333333333
m497	0	0	0.272727272727273	0	0	0	0	0	0	5.84181096681097	0	0	0	5.84181096681097	5.84181096681097	0	0	10.7348641696468	10.7348641696468	10.7348641696468
m498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m501	1	1	15.0394200626959	0	0	0	0	0	0	27.6164502164502	0	1	1	27.6164502164502	27.6164502164502	0	0	25.9088235294118	25.9088235294118	25.9088235294118
m502	2	2	2	0	0	0	0	0	0	2	0	2	2	2	2	0	0	2.33333333333333	2.33333333333333	2.33333333333333
m503	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m504	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1
m505	13.0611111111111	13.0611111111111	6.11559139784946	0	0	0	0	0	0	12.1108974358974	0	13.0611111111111	13.0611111111111	12.1108974358974	12.1108974358974	0	0	0	0	0
m506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m510	1.57142857142857	1.57142857142857	1.5	0	0	0	0	0	0	2	0	1.57142857142857	1.57142857142857	2	2	0	0	1.6	1.6	1.6
m511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
